UID,Modified,Date,Annotator,Person norm.,Start Norm.,End Norm.,Duration Norm.,comment (if any)
Yuji_290,,2002_04_08_19_00_2.webm,Yuji,Hatoyama,0:03:20,0:03:52,0:00:32,
Minori_243,,2002_04_08_19_00_2.webm,Minori,Hatoyama,0:03:21,0:03:52,0:00:31,
Minori_244,,2002_04_08_19_00_2.webm,Minori,Shii,0:04:24,0:04:49,0:00:25,
Yuji_291,,2002_04_08_19_00_2.webm,Yuji,Shii,0:04:24,0:04:49,0:00:25,
Yuji_292,,2002_04_08_19_00_2.webm,Yuji,Fukushima,0:04:49,0:05:11,0:00:22,
Minori_245,,2002_04_08_19_00_2.webm,Minori,Fukushima,0:04:50,0:05:12,0:00:22,
Yuji_293,,2002_04_08_19_00_2.webm,Yuji,Koizumi,0:05:42,0:05:45,0:00:03,
Minori_246,,2002_04_08_19_00_2.webm,Minori,Koizumi,0:05:42,0:05:46,0:00:04,
Yuji_294,-1,2002_04_08_19_00_2.webm,Yuji,Koizumi,0:06:47,0:06:48,0:00:01,
Minori_247,1,2002_04_08_19_00_2.webm,Minori,Koizumi,0:06:47,0:06:59,0:00:12,
Yuji_295,-1,2002_04_08_19_00_2.webm,Yuji,Koizumi,0:06:52,0:06:59,0:00:07,
Yuji_296,,2002_04_08_19_00_2.webm,Yuji,Hatoyama,0:08:04,0:08:08,0:00:04,
Minori_248,,2002_04_08_19_00_2.webm,Minori,Hatoyama,0:08:05,0:08:08,0:00:03,
Yuji_297,1,2002_04_08_19_00_2.webm,Yuji,Koizumi,0:10:04,0:10:11,0:00:07,
,,2002_04_16_19_00_1.webm,_title_,,-1.00,,,
Yuji_300,,2002_04_16_19_00_1.webm,Yuji,Aso,0:00:18,0:00:22,0:00:04,
Minori_251,,2002_04_16_19_00_1.webm,Minori,Aso,0:00:20,0:00:22,0:00:02,
Yuji_301,,2002_04_16_19_00_1.webm,Yuji,Aso,0:00:27,0:00:29,0:00:02,
Minori_252,,2002_04_16_19_00_1.webm,Minori,Aso,0:00:28,0:00:29,0:00:01,
Yuji_302,1,2002_04_16_19_00_1.webm,Yuji,Kanzaki,0:00:32,0:00:40,0:00:08,
Minori_253,-1,2002_04_16_19_00_1.webm,Minori,Kanzaki,0:00:35,0:00:40,0:00:05,
Yuji_303,,2002_04_16_19_00_1.webm,Yuji,Kanzaki,0:00:42,0:00:42,0:00:00,
Minori_254,,2002_04_16_19_00_1.webm,Minori,Kanzaki,0:00:42,0:00:43,0:00:01,
Yuji_304,1,2002_04_16_19_00_1.webm,Yuji,Kanzaki,0:00:51,0:00:52,0:00:01,
,,2002_05_01_19_00_3.webm,_title_,,-1.00,,,
Yuji_315,-1,2002_05_01_19_00_3.webm,Yuji,Koizumi,0:00:01,0:00:15,0:00:14,
Minori_265,1,2002_05_01_19_00_3.webm,Minori,Koizumi,0:00:01,0:00:35,0:00:34,picture&video
Yuji_316,-1,2002_05_01_19_00_3.webm,Yuji,Koizumi,0:00:15,0:00:23,0:00:08,
Yuji_317,-1,2002_05_01_19_00_3.webm,Yuji,Koizumi,0:00:26,0:00:30,0:00:04,
Yuji_318,-1,2002_05_01_19_00_3.webm,Yuji,Koizumi,0:00:32,0:00:35,0:00:03,
Yuji_319,,2002_05_01_19_00_3.webm,Yuji,Koizumi,0:00:38,0:00:46,0:00:08,
Minori_266,,2002_05_01_19_00_3.webm,Minori,Koizumi,0:00:38,0:00:47,0:00:09,
Yuji_320,,2002_05_01_19_00_3.webm,Yuji,Koizumi,0:00:50,0:01:03,0:00:13,
Minori_267,,2002_05_01_19_00_3.webm,Minori,Koizumi,0:00:51,0:01:02,0:00:11,
Minori_268,,2002_05_01_19_00_3.webm,Minori,Koizumi,0:01:06,0:01:23,0:00:17,
Yuji_321,,2002_05_01_19_00_3.webm,Yuji,Koizumi,0:01:07,0:01:24,0:00:17,
,,2002_05_07_19_00_2.webm,_title_,,-1.00,,,
Minori_276,,2002_05_07_19_00_2.webm,Minori,Koizumi,0:00:00,0:00:23,0:00:23,picture
Yuji_329,,2002_05_07_19_00_2.webm,Yuji,Koizumi,0:00:00,0:00:24,0:00:24,pictureonly
Minori_277,,2002_05_07_19_00_2.webm,Minori,Koizumi,0:00:39,0:01:11,0:00:32,
Yuji_330,,2002_05_07_19_00_2.webm,Yuji,Koizumi,0:00:39,0:01:11,0:00:32,
Minori_278,,2002_05_07_19_00_2.webm,Minori,Shii,0:01:12,0:01:32,0:00:20,
Yuji_331,,2002_05_07_19_00_2.webm,Yuji,Shii,0:01:12,0:01:32,0:00:20,
Yuji_332,,2002_05_07_19_00_2.webm,Yuji,Koizumi,0:01:32,0:01:53,0:00:21,
Minori_279,,2002_05_07_19_00_2.webm,Minori,Koizumi,0:01:33,0:01:54,0:00:21,
Minori_280,,2002_05_07_19_00_2.webm,Minori,Doi,0:02:31,0:02:45,0:00:14,
Yuji_333,,2002_05_07_19_00_2.webm,Yuji,Doi,0:02:31,0:02:45,0:00:14,
Minori_281,1,2002_05_07_19_00_2.webm,Minori,Koizumi,0:02:45,0:03:16,0:00:31,video&picture
Yuji_334,-1,2002_05_07_19_00_2.webm,Yuji,Koizumi,0:02:46,0:03:09,0:00:23,
Yuji_335,-1,2002_05_07_19_00_2.webm,Yuji,Koizumi,0:03:10,0:03:16,0:00:06,pictureonly
,,2002_05_13_19_00_2.webm,_title_,,-1.00,,,
Yuji_344,,2002_05_13_19_00_2.webm,Yuji,Koizumi,0:10:52,0:11:02,0:00:10,
Minori_290,,2002_05_13_19_00_2.webm,Minori,Koizumi,0:10:52,0:11:04,0:00:12,
Minori_291,,2002_05_13_19_00_2.webm,Minori,Kanzaki,0:11:04,0:11:12,0:00:08,
Yuji_345,,2002_05_13_19_00_2.webm,Yuji,Kanzaki,0:11:04,0:11:13,0:00:09,
Yuji_346,1,2002_05_13_19_00_2.webm,Yuji,Kanzaki,0:11:20,0:11:22,0:00:00,
Minori_292,-1,2002_05_13_19_00_2.webm,Minori,Kanzaki,0:11:21,0:11:22,0:00:01,
,,2002_05_22_19_00_1.webm,_title_,,-1.00,,,
Minori_299,1,2002_05_22_19_00_1.webm,Minori,Koizumi,0:03:55,0:04:09,0:00:14,
Yuji_353,,2002_05_22_19_00_1.webm,Yuji,Fukuda,0:09:35,0:10:01,0:00:26,
Minori_300,,2002_05_22_19_00_1.webm,Minori,Fukuda,0:09:36,0:10:01,0:00:25,
Yuji_354,,2002_05_22_19_00_1.webm,Yuji,Koizumi,0:13:22,0:13:33,0:00:11,
Minori_301,,2002_05_22_19_00_1.webm,Minori,Koizumi,0:13:22,0:13:34,0:00:12,
Minori_302,,2002_05_22_19_00_1.webm,Minori,Koizumi,0:15:01,0:15:09,0:00:08,picture
Yuji_355,,2002_05_22_19_00_1.webm,Yuji,Koizumi,0:15:02,0:15:09,0:00:07,pictureonly
Minori_303,,2002_05_22_19_00_1.webm,Minori,Koizumi,0:16:55,0:16:59,0:00:04,
Yuji_356,,2002_05_22_19_00_1.webm,Yuji,Koizumi,0:16:55,0:16:59,0:00:04,
,,2002_07_01_19_00_1.webm,_title_,,-1.00,,,
Minori_317,,2002_07_01_19_00_1.webm,Minori,Aso,0:00:03,0:00:17,0:00:14,picture
Minori_316,1,2002_07_01_19_00_1.webm,Minori,Koizumi,0:00:03,0:00:37,0:00:34,picture&video
Yuji_370,,2002_07_01_19_00_1.webm,Yuji,Aso,0:00:04,0:00:19,0:00:15,pictureonly
Yuji_369,-1,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:00:04,0:00:19,0:00:15,pictureonly
Yuji_371,-1,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:00:19,0:00:35,0:00:16,
Yuji_372,,2002_07_01_19_00_1.webm,Yuji,Aso,0:00:38,0:00:51,0:00:13,
Minori_318,,2002_07_01_19_00_1.webm,Minori,Aso,0:00:38,0:00:52,0:00:14,
Yuji_373,1,2002_07_01_19_00_1.webm,Yuji,Aso,0:01:16,0:01:18,0:00:00,
Minori_319,-1,2002_07_01_19_00_1.webm,Minori,Aso,0:01:17,0:01:22,0:00:05,
Yuji_374,,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:01:39,0:02:21,0:00:42,
Minori_320,,2002_07_01_19_00_1.webm,Minori,Koizumi,0:01:40,0:02:23,0:00:43,video&picture
Minori_321,,2002_07_01_19_00_1.webm,Minori,Aso,0:02:21,0:02:23,0:00:02,picture
Yuji_376,,2002_07_01_19_00_1.webm,Yuji,Aso,0:02:21,0:02:24,0:00:03,pictureonly
Yuji_375,1,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:02:21,0:02:24,0:00:03,pictureonly
Yuji_377,1,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:02:38,0:02:52,0:00:02,
Minori_322,-1,2002_07_01_19_00_1.webm,Minori,Koizumi,0:02:38,0:02:51,0:00:13,
Yuji_378,-1,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:02:41,0:02:52,0:00:11,
Minori_323,,2002_07_01_19_00_1.webm,Minori,Koizumi,0:04:14,0:04:39,0:00:25,picture
Yuji_379,,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:04:15,0:04:39,0:00:24,pictureonly
Yuji_380,1,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:04:55,0:05:03,0:00:08,
Minori_324,-1,2002_07_01_19_00_1.webm,Minori,Koizumi,0:04:55,0:05:20,0:00:25,
Yuji_381,1,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:05:10,0:05:20,0:00:10,
Yuji_382,1,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:05:24,0:05:32,0:00:08,
Minori_325,-1,2002_07_01_19_00_1.webm,Minori,Koizumi,0:05:24,0:05:41,0:00:17,
Yuji_383,1,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:05:38,0:05:40,0:00:08,
Minori_326,1,2002_07_01_19_00_1.webm,Minori,Koizumi,0:05:44,0:05:47,0:00:03,
Minori_328,,2002_07_01_19_00_1.webm,Minori,Fukuda,0:05:55,0:06:01,0:00:06,
Yuji_385,,2002_07_01_19_00_1.webm,Yuji,Fukuda,0:05:55,0:06:01,0:00:06,
Minori_327,,2002_07_01_19_00_1.webm,Minori,Koizumi,0:05:55,0:06:03,0:00:08,
Yuji_384,,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:05:55,0:06:04,0:00:09,
Minori_329,,2002_07_01_19_00_1.webm,Minori,Koizumi,0:06:06,0:06:12,0:00:06,
Yuji_386,,2002_07_01_19_00_1.webm,Yuji,Koizumi,0:06:07,0:06:12,0:00:05,
,,2002_07_16_19_00_2.webm,_title_,,-1.00,,,
Minori_338,,2002_07_16_19_00_2.webm,Minori,Koizumi,0:00:00,0:00:09,0:00:09,
Yuji_395,,2002_07_16_19_00_2.webm,Yuji,Koizumi,0:00:02,0:00:09,0:00:07,
Minori_339,,2002_07_16_19_00_2.webm,Minori,Fukuda,0:00:14,0:00:17,0:00:03,
Yuji_396,,2002_07_16_19_00_2.webm,Yuji,Fukuda,0:00:15,0:00:16,0:00:01,
Minori_340,,2002_07_16_19_00_2.webm,Minori,Koizumi,0:00:19,0:00:23,0:00:04,picture
Yuji_397,,2002_07_16_19_00_2.webm,Yuji,Koizumi,0:00:19,0:00:24,0:00:05,pictureonly
Yuji_398,1,2002_07_16_19_00_2.webm,Yuji,Koizumi,0:01:40,0:02:24,0:00:04,pictureonly
Minori_341,-1,2002_07_16_19_00_2.webm,Minori,Koizumi,0:01:40,0:02:24,0:00:44,picture&video&picture
Yuji_399,-1,2002_07_16_19_00_2.webm,Yuji,Koizumi,0:01:44,0:02:20,0:00:36,
Yuji_400,,2002_07_16_19_00_2.webm,Yuji,Koizumi,0:02:51,0:02:59,0:00:08,
Minori_342,,2002_07_16_19_00_2.webm,Minori,Koizumi,0:02:51,0:03:00,0:00:09,
Minori_343,,2002_07_16_19_00_2.webm,Minori,Tanigaki,0:03:16,0:03:18,0:00:02,
Yuji_401,,2002_07_16_19_00_2.webm,Yuji,Tanigaki,0:03:16,0:03:18,0:00:02,
Yuji_402,,2002_07_16_19_00_2.webm,Yuji,Tanigaki,0:03:25,0:03:29,0:00:04,
Minori_344,,2002_07_16_19_00_2.webm,Minori,Tanigaki,0:03:26,0:03:28,0:00:02,
Minori_345,,2002_07_16_19_00_2.webm,Minori,Fukuda,0:04:34,0:04:45,0:00:11,
Yuji_403,,2002_07_16_19_00_2.webm,Yuji,Fukuda,0:04:34,0:04:45,0:00:11,
,,2002_07_30_19_00_2.webm,_title_,,-1.00,,,
Minori_361,,2002_07_30_19_00_2.webm,Minori,Koizumi,0:00:02,0:00:13,0:00:11,picture
Yuji_419,,2002_07_30_19_00_2.webm,Yuji,Koizumi,0:00:02,0:00:13,0:00:11,pictureonly
Minori_362,,2002_07_30_19_00_2.webm,Minori,Hatoyama,0:00:18,0:00:28,0:00:10,
Yuji_420,,2002_07_30_19_00_2.webm,Yuji,Hatoyama,0:00:18,0:00:29,0:00:11,
Yuji_422,1,2002_07_30_19_00_2.webm,Yuji,Fukuda,0:00:29,0:00:31,0:00:02,
Yuji_421,1,2002_07_30_19_00_2.webm,Yuji,Koizumi,0:00:29,0:00:31,0:00:02,
Minori_363,,2002_07_30_19_00_2.webm,Minori,Koizumi,0:00:48,0:00:50,0:00:02,
Yuji_423,,2002_07_30_19_00_2.webm,Yuji,Koizumi,0:00:49,0:00:50,0:00:01,
Yuji_424,,2002_07_30_19_00_2.webm,Yuji,Koizumi,0:01:08,0:01:25,0:00:17,
Minori_364,,2002_07_30_19_00_2.webm,Minori,Koizumi,0:01:09,0:01:25,0:00:16,
,,2002_08_26_19_00_1.webm,_title_,,-1.00,,,
Minori_377,,2002_08_26_19_00_1.webm,Minori,Koizumi,0:00:24,0:00:33,0:00:09,
Yuji_437,,2002_08_26_19_00_1.webm,Yuji,Koizumi,0:00:24,0:00:33,0:00:09,
Minori_378,,2002_08_26_19_00_1.webm,Minori,Koizumi,0:02:13,0:03:17,0:01:04,
Yuji_438,,2002_08_26_19_00_1.webm,Yuji,Koizumi,0:02:13,0:03:17,0:01:04,
Yuji_439,1,2002_08_26_19_00_1.webm,Yuji,Koizumi,0:04:25,0:04:58,0:00:20,
Minori_379,-1,2002_08_26_19_00_1.webm,Minori,Koizumi,0:04:25,0:04:58,0:00:33,
Yuji_440,-1,2002_08_26_19_00_1.webm,Yuji,Koizumi,0:04:47,0:04:49,0:00:02,
Yuji_441,-1,2002_08_26_19_00_1.webm,Yuji,Koizumi,0:04:52,0:04:58,0:00:06,
,,2002_09_08_19_00_2.webm,_title_,,-1.00,,,
Yuji_445,1,2002_09_08_19_00_2.webm,Yuji,Koizumi,0:02:47,0:03:07,0:00:15,pictureonly
Minori_383,-1,2002_09_08_19_00_2.webm,Minori,Koizumi,0:02:48,0:03:07,0:00:19,picture&video
Yuji_446,-1,2002_09_08_19_00_2.webm,Yuji,Koizumi,0:03:04,0:03:06,0:00:02,
Yuji_447,1,2002_09_08_19_00_2.webm,Yuji,Fukuda,0:03:14,0:03:18,0:00:07,
Minori_384,-1,2002_09_08_19_00_2.webm,Minori,Fukuda,0:03:15,0:03:19,0:00:04,
Minori_385,,2002_09_08_19_00_2.webm,Minori,Koizumi,0:03:19,0:04:06,0:00:47,picture
Yuji_448,,2002_09_08_19_00_2.webm,Yuji,Koizumi,0:03:19,0:04:06,0:00:47,pictureonly
,,2002_09_16_19_00_1.webm,_title_,,-1.00,,,
Minori_390,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:00:00,0:00:03,0:00:03,picture
Yuji_453,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:00:00,0:00:03,0:00:03,pictureonly
Yuji_454,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:01:15,0:01:19,0:00:04,pictureonly
Minori_391,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:01:16,0:01:19,0:00:03,picture
Minori_392,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:01:57,0:02:12,0:00:15,picture
Yuji_455,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:01:57,0:02:12,0:00:15,pictureonly
Yuji_456,1,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:02:14,0:03:13,0:00:18,
Minori_393,-1,2002_09_16_19_00_1.webm,Minori,Koizumi,0:02:14,0:03:13,0:00:59,video&picture
Yuji_457,-1,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:02:32,0:02:46,0:00:14,
Yuji_458,-1,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:02:47,0:03:13,0:00:26,pictureonly
Yuji_459,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:03:42,0:04:09,0:00:27,pictureonly
Minori_394,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:03:43,0:04:09,0:00:26,picture
Yuji_461,-1,2002_09_16_19_00_1.webm,Yuji,Abe,0:04:13,0:04:14,0:00:01,
Yuji_460,,2002_09_16_19_00_1.webm,Yuji,Fukuda,0:04:13,0:04:16,0:00:03,
Minori_395,,2002_09_16_19_00_1.webm,Minori,Fukuda,0:04:15,0:04:17,0:00:02,
Minori_396,,2002_09_16_19_00_1.webm,Minori,Abe,0:04:16,0:04:17,0:00:01,
Yuji_462,,2002_09_16_19_00_1.webm,Yuji,Abe,0:04:17,0:04:17,0:00:00,
Yuji_463,1,2002_09_16_19_00_1.webm,Yuji,Fukuda,0:04:32,0:04:32,0:00:00,
Minori_397,-1,2002_09_16_19_00_1.webm,Minori,Fukuda,0:04:32,0:04:39,0:00:07,
Yuji_464,1,2002_09_16_19_00_1.webm,Yuji,Fukuda,0:04:37,0:04:37,0:00:00,
Yuji_465,1,2002_09_16_19_00_1.webm,Yuji,Fukuda,0:04:38,0:04:39,0:00:01,
Yuji_466,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:04:39,0:05:19,0:00:40,pictureonly
Minori_398,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:04:40,0:05:19,0:00:39,picture
Yuji_467,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:07:15,0:07:31,0:00:16,pictureonly
Minori_399,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:07:16,0:07:31,0:00:15,picture
Minori_400,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:10:52,0:11:04,0:00:12,picture
Yuji_468,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:10:52,0:11:04,0:00:12,pictureonly
Minori_401,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:14:47,0:15:03,0:00:16,picture
Yuji_469,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:14:48,0:15:03,0:00:15,pictureonly
Yuji_470,1,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:16:39,0:16:45,0:00:02,pictureonly
Minori_402,-1,2002_09_16_19_00_1.webm,Minori,Koizumi,0:16:40,0:16:44,0:00:04,picture
Yuji_471,-1,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:16:42,0:16:45,0:00:03,pictureonly
Minori_403,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:18:43,0:19:01,0:00:18,
Yuji_472,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:18:44,0:19:01,0:00:17,
Yuji_473,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:19:03,0:19:25,0:00:22,
Minori_404,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:19:03,0:19:26,0:00:23,
Minori_405,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:22:44,0:22:55,0:00:11,picture
Yuji_474,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:22:44,0:22:55,0:00:11,pictureonly
Yuji_475,,2002_09_16_19_00_1.webm,Yuji,Koizumi,0:23:36,0:23:46,0:00:10,
Minori_406,,2002_09_16_19_00_1.webm,Minori,Koizumi,0:23:36,0:23:47,0:00:11,
,,2002_09_23_19_00_2.webm,_title_,,-1.00,,,
Minori_411,1,2002_09_23_19_00_2.webm,Minori,Koizumi,0:00:09,0:00:10,0:00:01,
Yuji_480,,2002_09_23_19_00_2.webm,Yuji,Koizumi,0:00:22,0:00:26,0:00:04,
Minori_412,,2002_09_23_19_00_2.webm,Minori,Koizumi,0:00:22,0:00:27,0:00:05,
Minori_413,,2002_09_23_19_00_2.webm,Minori,Koizumi,0:00:47,0:00:52,0:00:05,
Yuji_481,,2002_09_23_19_00_2.webm,Yuji,Koizumi,0:00:47,0:00:53,0:00:06,
Minori_414,,2002_09_23_19_00_2.webm,Minori,Koizumi,0:01:13,0:01:17,0:00:04,
Yuji_482,,2002_09_23_19_00_2.webm,Yuji,Koizumi,0:01:13,0:01:17,0:00:04,
Minori_415,,2002_09_23_19_00_2.webm,Minori,Koizumi,0:01:19,0:01:24,0:00:05,
Yuji_483,,2002_09_23_19_00_2.webm,Yuji,Koizumi,0:01:19,0:01:24,0:00:05,
Minori_416,,2002_09_23_19_00_2.webm,Minori,Koizumi,0:02:16,0:02:26,0:00:10,
Yuji_484,,2002_09_23_19_00_2.webm,Yuji,Koizumi,0:02:18,0:02:26,0:00:08,
,,2002_09_30_19_00_1.webm,_title_,,-1.00,,,
Minori_420,,2002_09_30_19_00_1.webm,Minori,Koizumi,0:00:00,0:00:04,0:00:04,picture
Yuji_488,,2002_09_30_19_00_1.webm,Yuji,Koizumi,0:00:00,0:00:05,0:00:05,pictureonly
Yuji_489,-1,2002_09_30_19_00_1.webm,Yuji,Kamei,0:01:07,0:01:31,0:00:24,
Minori_421,,2002_09_30_19_00_1.webm,Minori,Kanzaki,0:02:16,0:02:37,0:00:21,
Yuji_490,,2002_09_30_19_00_1.webm,Yuji,Kanzaki,0:02:16,0:02:37,0:00:21,
Minori_422,,2002_09_30_19_00_1.webm,Minori,Hatoyama,0:03:03,0:03:24,0:00:21,
Yuji_491,,2002_09_30_19_00_1.webm,Yuji,Hatoyama,0:03:03,0:03:24,0:00:21,
Minori_423,,2002_09_30_19_00_1.webm,Minori,Shii,0:03:41,0:04:00,0:00:19,
Yuji_492,,2002_09_30_19_00_1.webm,Yuji,Shii,0:03:41,0:04:00,0:00:19,
Yuji_493,,2002_09_30_19_00_1.webm,Yuji,Doi,0:04:00,0:04:19,0:00:19,
Minori_424,,2002_09_30_19_00_1.webm,Minori,Doi,0:04:01,0:04:18,0:00:17,
Minori_425,,2002_09_30_19_00_1.webm,Minori,Koizumi,0:04:18,0:04:21,0:00:03,picture
Yuji_494,,2002_09_30_19_00_1.webm,Yuji,Koizumi,0:04:19,0:04:21,0:00:02,pictureonly
,,2002_10_03_19_00_2.webm,_title_,,-1.00,,,
Minori_427,,2002_10_03_19_00_2.webm,Minori,Koizumi,0:00:12,0:00:24,0:00:12,
Yuji_496,,2002_10_03_19_00_2.webm,Yuji,Koizumi,0:00:12,0:00:24,0:00:12,
Minori_428,,2002_10_03_19_00_2.webm,Minori,Fukuda,0:00:24,0:00:42,0:00:18,
Yuji_497,,2002_10_03_19_00_2.webm,Yuji,Fukuda,0:00:24,0:00:42,0:00:18,
Minori_429,,2002_10_03_19_00_2.webm,Minori,Abe,0:00:56,0:01:23,0:00:27,
Yuji_498,,2002_10_03_19_00_2.webm,Yuji,Abe,0:00:57,0:01:23,0:00:26,
Yuji_499,-1,2002_10_03_19_00_2.webm,Yuji,Kamei,0:02:47,0:03:11,0:00:24,
,,2002_10_12_19_00_1.webm,_title_,,-1.00,,,
Yuji_502,1,2002_10_12_19_00_1.webm,Yuji,Koizumi,0:05:13,0:06:23,0:00:15,pictureonly
Minori_432,-1,2002_10_12_19_00_1.webm,Minori,Koizumi,0:05:14,0:06:22,0:01:08,picture&video
Yuji_503,-1,2002_10_12_19_00_1.webm,Yuji,Koizumi,0:05:28,0:06:23,0:00:55,
,,2002_10_14_19_00_2.webm,_title_,,-1.00,,,
Minori_436,-1,2002_10_14_19_00_2.webm,Minori,Abe,0:01:23,0:01:34,0:00:11,
Minori_435,1,2002_10_14_19_00_2.webm,Minori,Koizumi,0:01:23,0:01:34,0:00:11,
Yuji_506,1,2002_10_14_19_00_2.webm,Yuji,Koizumi,0:01:24,0:01:26,0:00:02,
Yuji_507,1,2002_10_14_19_00_2.webm,Yuji,Koizumi,0:01:31,0:01:33,0:00:02,
Yuji_508,-1,2002_10_14_19_00_2.webm,Yuji,Abe,0:01:33,0:01:33,0:00:00,
,,2002_10_20_19_00_2.webm,_title_,,-1.00,,,
Minori_441,,2002_10_20_19_00_2.webm,Minori,Koizumi,0:01:13,0:01:21,0:00:08,
Minori_442,-1,2002_10_20_19_00_2.webm,Minori,Abe,0:01:14,0:01:21,0:00:07,
Yuji_513,,2002_10_20_19_00_2.webm,Yuji,Koizumi,0:01:15,0:01:22,0:00:07,
Yuji_514,1,2002_10_20_19_00_2.webm,Yuji,Abe,0:01:18,0:01:19,0:00:01,
Minori_443,,2002_10_20_19_00_2.webm,Minori,Koizumi,0:01:26,0:01:35,0:00:09,
Yuji_515,,2002_10_20_19_00_2.webm,Yuji,Koizumi,0:01:27,0:01:35,0:00:08,
,,2002_10_27_19_00_3.webm,_title_,,-1.00,,,
Minori_446,1,2002_10_27_19_00_3.webm,Minori,Koizumi,0:00:01,0:00:30,0:00:29,picture&video
Yuji_518,-1,2002_10_27_19_00_3.webm,Yuji,Koizumi,0:00:20,0:00:24,0:00:04,
Yuji_519,-1,2002_10_27_19_00_3.webm,Yuji,Koizumi,0:00:27,0:00:29,0:00:02,
Minori_447,,2002_10_27_19_00_3.webm,Minori,Koizumi,0:00:31,0:00:40,0:00:09,
Yuji_520,,2002_10_27_19_00_3.webm,Yuji,Koizumi,0:00:32,0:00:40,0:00:08,
Yuji_521,,2002_10_27_19_00_3.webm,Yuji,Koizumi,0:00:50,0:01:01,0:00:11,
Minori_448,,2002_10_27_19_00_3.webm,Minori,Koizumi,0:00:51,0:01:01,0:00:10,
Yuji_522,,2002_10_27_19_00_3.webm,Yuji,Koizumi,0:01:07,0:01:08,0:00:01,
Minori_449,,2002_10_27_19_00_3.webm,Minori,Koizumi,0:01:08,0:01:09,0:00:01,
,,2002_11_03_19_00_1.webm,_title_,,-1.00,,,
Minori_458,1,2002_11_03_19_00_1.webm,Minori,Abe,0:00:02,0:00:39,0:00:37,picture&video
Yuji_531,-1,2002_11_03_19_00_1.webm,Yuji,Abe,0:00:25,0:00:28,0:00:03,
Yuji_532,-1,2002_11_03_19_00_1.webm,Yuji,Abe,0:00:32,0:00:33,0:00:01,
Yuji_533,-1,2002_11_03_19_00_1.webm,Yuji,Abe,0:00:38,0:00:38,0:00:00,
Minori_459,,2002_11_03_19_00_1.webm,Minori,Abe,0:00:50,0:00:52,0:00:02,
Yuji_534,,2002_11_03_19_00_1.webm,Yuji,Abe,0:00:50,0:00:52,0:00:02,
,,2002_11_03_19_00_3.webm,_title_,,-1.00,,,
Minori_461,,2002_11_03_19_00_3.webm,Minori,Koizumi,0:00:00,0:00:13,0:00:13,picture
Yuji_536,,2002_11_03_19_00_3.webm,Yuji,Koizumi,0:00:00,0:00:13,0:00:13,pictureonly
Minori_462,-1,2002_11_03_19_00_3.webm,Minori,Koizumi,0:00:17,0:00:34,0:00:17,
Yuji_537,1,2002_11_03_19_00_3.webm,Yuji,Koizumi,0:00:25,0:00:32,0:00:07,
Minori_463,,2002_11_03_19_00_3.webm,Minori,Koizumi,0:00:37,0:00:50,0:00:13,picture
Yuji_538,,2002_11_03_19_00_3.webm,Yuji,Koizumi,0:00:37,0:00:50,0:00:13,pictureonly
,,2002_11_04_19_00_1.webm,_title_,,-1.00,,,
Yuji_540,,2002_11_04_19_00_1.webm,Yuji,Koizumi,0:00:01,0:00:34,0:00:33,pictureonly
Minori_465,,2002_11_04_19_00_1.webm,Minori,Koizumi,0:00:02,0:00:34,0:00:32,picture
